vehicle_id,shop_id,daily_rental_usd,available_units,condition
CAR_1371,SHOP_002,81.0,4,Good
CAR_1372,SHOP_001,78.0,3,Excellent
CAR_1372,SHOP_004,80.0,1,Good
CAR_1372,SHOP_010,83.0,2,Excellent
CAR_1373,SHOP_007,87.0,3,Good
CAR_1374,SHOP_002,75.0,4,Good
CAR_1374,SHOP_004,72.0,2,Excellent
CAR_1375,SHOP_008,71.0,2,Fair
CAR_1375,SHOP_010,77.0,4,Good
CAR_1375,SHOP_001,71.0,1,Excellent
CAR_1376,SHOP_008,78.0,2,Excellent
CAR_1376,SHOP_002,71.0,2,Excellent
CAR_1377,SHOP_002,48.0,4,Good
CAR_1378,SHOP_004,82.0,2,Good
CAR_1379,SHOP_011,82.0,3,Fair
CAR_1379,SHOP_008,85.0,1,Good
CAR_1380,SHOP_002,79.0,1,Good
CAR_1381,SHOP_010,72.0,4,Fair
CAR_1381,SHOP_007,77.0,4,Good
CAR_1381,SHOP_008,79.0,3,Good
CAR_1382,SHOP_002,49.0,3,Excellent
CAR_1382,SHOP_011,45.0,2,Good
CAR_1383,SHOP_012,121.0,2,Fair
CAR_1383,SHOP_005,117.0,1,Fair
CAR_1384,SHOP_004,66.0,4,Fair
CAR_1384,SHOP_007,64.0,3,Fair
CAR_1385,SHOP_008,73.0,1,Excellent
CAR_1386,SHOP_006,46.0,3,Excellent
CAR_1386,SHOP_007,42.0,2,Excellent
CAR_1387,SHOP_008,80.0,1,Good
CAR_1388,SHOP_012,126.0,1,Good
CAR_1389,SHOP_006,83.0,1,Fair
CAR_1389,SHOP_004,82.0,3,Excellent
CAR_1390,SHOP_002,64.0,3,Good
CAR_1390,SHOP_008,74.0,2,Good
CAR_1391,SHOP_002,71.0,2,Excellent
CAR_1391,SHOP_011,67.0,1,Good
CAR_1392,SHOP_011,70.0,4,Fair
CAR_1393,SHOP_012,129.0,1,Good
CAR_1393,SHOP_005,122.0,4,Excellent
CAR_1394,SHOP_008,59.0,2,Good
CAR_1394,SHOP_010,66.0,2,Good
CAR_1394,SHOP_004,68.0,3,Fair
CAR_1395,SHOP_007,54.0,3,Fair
CAR_1396,SHOP_001,85.0,4,Good
CAR_1397,SHOP_008,83.0,1,Good
CAR_1398,SHOP_001,45.0,4,Excellent
CAR_1398,SHOP_006,47.0,2,Good
CAR_1398,SHOP_011,44.0,1,Fair
CAR_1399,SHOP_006,50.0,2,Good
CAR_1400,SHOP_001,43.0,3,Good
CAR_1401,SHOP_011,43.0,4,Good
CAR_1402,SHOP_007,52.0,4,Good
CAR_1402,SHOP_001,51.0,4,Excellent
CAR_1403,SHOP_001,60.0,4,Fair
CAR_1403,SHOP_011,60.0,2,Fair
CAR_1404,SHOP_007,48.0,3,Good
CAR_1404,SHOP_004,44.0,4,Fair
CAR_1405,SHOP_008,52.0,1,Excellent
CAR_1405,SHOP_002,50.0,2,Excellent
CAR_1406,SHOP_008,52.0,3,Fair
CAR_1407,SHOP_002,53.0,1,Good
CAR_1408,SHOP_010,56.0,1,Good
CAR_1408,SHOP_007,52.0,4,Excellent
CAR_1409,SHOP_006,49.0,1,Fair
CAR_1410,SHOP_008,50.0,3,Excellent
CAR_1410,SHOP_001,51.0,4,Good
CAR_1411,SHOP_006,56.0,1,Good
CAR_1411,SHOP_011,53.0,2,Fair
CAR_1411,SHOP_010,50.0,2,Good
CAR_1412,SHOP_007,49.0,4,Excellent
CAR_1412,SHOP_002,58.0,3,Fair
CAR_1412,SHOP_010,58.0,2,Excellent
CAR_1413,SHOP_001,49.0,4,Good
CAR_1414,SHOP_010,46.0,1,Good
CAR_1414,SHOP_006,41.0,4,Excellent
CAR_1415,SHOP_001,52.0,4,Fair
CAR_1415,SHOP_011,48.0,3,Good
CAR_1416,SHOP_006,44.0,4,Good
CAR_1417,SHOP_004,45.0,3,Fair
CAR_1417,SHOP_008,48.0,2,Fair
CAR_1418,SHOP_007,57.0,4,Excellent
CAR_1418,SHOP_004,53.0,2,Excellent
CAR_1419,SHOP_007,59.0,2,Good
CAR_1419,SHOP_008,59.0,3,Excellent
CAR_1419,SHOP_011,54.0,4,Good
CAR_1420,SHOP_007,60.0,1,Fair
CAR_1420,SHOP_001,54.0,1,Fair
CAR_1421,SHOP_001,54.0,1,Excellent
CAR_1422,SHOP_008,85.0,2,Fair
CAR_1423,SHOP_006,50.0,2,Fair
CAR_1423,SHOP_001,47.0,2,Good
CAR_1423,SHOP_011,55.0,1,Good
CAR_1424,SHOP_001,49.0,3,Excellent
CAR_1424,SHOP_006,56.0,4,Fair
CAR_1425,SHOP_011,44.0,4,Good
CAR_1425,SHOP_010,41.0,2,Fair
CAR_1426,SHOP_001,48.0,2,Fair
CAR_1426,SHOP_007,48.0,4,Good
CAR_1427,SHOP_006,54.0,1,Excellent
CAR_1427,SHOP_010,56.0,1,Excellent
CAR_1427,SHOP_004,54.0,4,Excellent
CAR_1428,SHOP_001,55.0,1,Fair
CAR_1428,SHOP_004,53.0,1,Good
CAR_1429,SHOP_001,57.0,4,Fair
CAR_1429,SHOP_006,56.0,4,Excellent
CAR_1430,SHOP_004,72.0,4,Fair
CAR_1430,SHOP_006,72.0,4,Excellent
CAR_1431,SHOP_011,70.0,3,Good
CAR_1431,SHOP_002,71.0,3,Good
CAR_1432,SHOP_010,69.0,1,Fair
CAR_1432,SHOP_008,63.0,1,Good
CAR_1433,SHOP_001,75.0,3,Good
CAR_1433,SHOP_004,69.0,4,Good
CAR_1434,SHOP_006,61.0,2,Fair
CAR_1434,SHOP_001,59.0,4,Good
CAR_1434,SHOP_011,60.0,4,Good
CAR_1435,SHOP_007,54.0,2,Fair
CAR_1435,SHOP_001,47.0,2,Excellent
CAR_1436,SHOP_007,51.0,4,Good
CAR_1436,SHOP_011,53.0,2,Good
CAR_1436,SHOP_001,47.0,1,Excellent
CAR_1437,SHOP_001,45.0,2,Excellent
CAR_1437,SHOP_006,51.0,1,Fair
CAR_1438,SHOP_008,47.0,2,Fair
CAR_1439,SHOP_001,54.0,3,Good
CAR_1439,SHOP_011,50.0,2,Good
CAR_1439,SHOP_010,49.0,2,Fair
CAR_1440,SHOP_008,62.0,3,Excellent
CAR_1440,SHOP_002,64.0,1,Excellent
CAR_1441,SHOP_002,60.0,1,Excellent
CAR_1442,SHOP_006,58.0,2,Excellent
CAR_1443,SHOP_006,67.0,3,Good
CAR_1444,SHOP_001,64.0,1,Fair
CAR_1444,SHOP_006,63.0,1,Good
CAR_1445,SHOP_011,82.0,3,Fair
CAR_1445,SHOP_001,86.0,2,Good
CAR_1445,SHOP_002,78.0,2,Excellent
CAR_1446,SHOP_001,95.0,3,Fair
CAR_1447,SHOP_001,91.0,1,Good
CAR_1447,SHOP_002,90.0,3,Excellent
CAR_1447,SHOP_008,87.0,1,Excellent
CAR_1448,SHOP_011,90.0,2,Good
CAR_1448,SHOP_010,94.0,1,Good
CAR_1448,SHOP_008,85.0,2,Good
CAR_1449,SHOP_006,77.0,2,Good
CAR_1450,SHOP_007,44.0,1,Good
CAR_1450,SHOP_006,46.0,3,Fair
CAR_1451,SHOP_006,48.0,4,Fair
CAR_1451,SHOP_008,49.0,3,Good
CAR_1451,SHOP_010,42.0,3,Fair
CAR_1452,SHOP_004,46.0,3,Good
CAR_1453,SHOP_011,50.0,4,Fair
CAR_1454,SHOP_001,49.0,3,Good
CAR_1454,SHOP_010,51.0,4,Fair
CAR_1455,SHOP_011,49.0,3,Excellent
CAR_1456,SHOP_004,49.0,1,Good
CAR_1456,SHOP_007,53.0,3,Good
CAR_1457,SHOP_008,48.0,2,Good
CAR_1457,SHOP_010,52.0,2,Good
CAR_1458,SHOP_004,48.0,3,Good
CAR_1459,SHOP_008,55.0,1,Excellent
CAR_1460,SHOP_006,54.0,3,Good
CAR_1460,SHOP_002,52.0,3,Good
CAR_1461,SHOP_002,48.0,3,Good
CAR_1461,SHOP_004,53.0,1,Good
CAR_1461,SHOP_001,55.0,1,Fair
CAR_1462,SHOP_001,60.0,3,Good
CAR_1462,SHOP_006,54.0,1,Fair
CAR_1462,SHOP_007,57.0,3,Fair
CAR_1463,SHOP_006,46.0,2,Good
CAR_1464,SHOP_008,59.0,1,Good
CAR_1464,SHOP_007,55.0,1,Fair
CAR_1464,SHOP_002,58.0,4,Excellent
CAR_1465,SHOP_001,57.0,1,Good
CAR_1465,SHOP_011,54.0,1,Fair
CAR_1465,SHOP_006,48.0,4,Good
CAR_1466,SHOP_001,54.0,3,Fair
CAR_1466,SHOP_004,51.0,3,Fair
CAR_1467,SHOP_001,51.0,3,Fair
CAR_1467,SHOP_006,56.0,1,Good
CAR_1467,SHOP_007,60.0,1,Excellent
CAR_1468,SHOP_011,51.0,1,Good
CAR_1469,SHOP_006,61.0,4,Good
CAR_1470,SHOP_007,36.0,3,Excellent
CAR_1471,SHOP_006,48.0,3,Excellent
CAR_1471,SHOP_007,40.0,3,Excellent
CAR_1471,SHOP_001,42.0,4,Good
CAR_1472,SHOP_007,41.0,2,Fair
CAR_1472,SHOP_006,40.0,3,Good
CAR_1472,SHOP_011,47.0,4,Fair
CAR_1473,SHOP_001,40.0,2,Fair
CAR_1473,SHOP_006,46.0,3,Good
CAR_1473,SHOP_011,47.0,4,Good
CAR_1474,SHOP_006,46.0,3,Excellent
CAR_1475,SHOP_002,57.0,2,Good
CAR_1475,SHOP_008,58.0,1,Fair
CAR_1476,SHOP_001,53.0,2,Fair
CAR_1477,SHOP_008,53.0,1,Good
CAR_1477,SHOP_001,53.0,3,Good
CAR_1478,SHOP_006,40.0,2,Excellent
CAR_1478,SHOP_007,44.0,2,Good
CAR_1478,SHOP_011,39.0,4,Good
CAR_1479,SHOP_011,37.0,3,Fair
CAR_1479,SHOP_006,37.0,3,Excellent
CAR_1480,SHOP_006,40.0,1,Excellent
CAR_1481,SHOP_011,45.0,4,Good
CAR_1482,SHOP_007,22.0,4,Good
CAR_1482,SHOP_011,25.0,1,Good
CAR_1483,SHOP_007,42.0,4,Fair
CAR_1483,SHOP_006,45.0,1,Fair
CAR_1484,SHOP_004,46.0,1,Fair
CAR_1484,SHOP_006,50.0,4,Good
CAR_1485,SHOP_010,57.0,2,Good
CAR_1485,SHOP_006,60.0,4,Fair
CAR_1486,SHOP_006,69.0,2,Excellent
CAR_1487,SHOP_002,90.0,1,Good
CAR_1488,SHOP_004,59.0,1,Good
CAR_1489,SHOP_010,52.0,4,Fair
CAR_1490,SHOP_008,44.0,3,Fair
CAR_1490,SHOP_007,45.0,2,Good
CAR_1491,SHOP_006,46.0,3,Excellent
CAR_1491,SHOP_007,44.0,4,Good
CAR_1491,SHOP_008,52.0,2,Good
CAR_1492,SHOP_007,84.0,2,Good
CAR_1492,SHOP_004,81.0,4,Good
CAR_1493,SHOP_011,84.0,4,Good
CAR_1494,SHOP_007,79.0,3,Excellent
CAR_1495,SHOP_008,84.0,1,Good
CAR_1496,SHOP_004,91.0,4,Good
CAR_1496,SHOP_006,90.0,1,Excellent
CAR_1497,SHOP_006,54.0,3,Good
CAR_1497,SHOP_001,52.0,2,Good
CAR_1497,SHOP_011,55.0,1,Good
CAR_1498,SHOP_008,51.0,4,Good
CAR_1498,SHOP_001,57.0,3,Fair
CAR_1498,SHOP_002,50.0,4,Excellent
CAR_1499,SHOP_004,76.0,3,Fair
CAR_1499,SHOP_008,74.0,1,Good
CAR_1500,SHOP_008,101.0,2,Good
CAR_1500,SHOP_002,97.0,2,Fair
CAR_1501,SHOP_002,47.0,1,Good
CAR_1501,SHOP_010,54.0,4,Excellent
CAR_1502,SHOP_004,83.0,4,Good
CAR_1502,SHOP_010,76.0,3,Good
CAR_1503,SHOP_011,80.0,3,Good
CAR_1503,SHOP_010,76.0,3,Excellent
CAR_1504,SHOP_004,82.0,3,Good
CAR_1504,SHOP_001,75.0,1,Fair
CAR_1505,SHOP_011,79.0,2,Good
CAR_1505,SHOP_008,84.0,2,Good
CAR_1505,SHOP_004,82.0,1,Good
CAR_1506,SHOP_012,400.0,2,Good
CAR_1507,SHOP_005,396.0,4,Good
CAR_1507,SHOP_012,395.0,3,Excellent
CAR_1508,SHOP_012,398.0,3,Good
CAR_1509,SHOP_008,47.0,2,Excellent
CAR_1509,SHOP_001,47.0,2,Good
CAR_1509,SHOP_011,44.0,1,Good
CAR_1510,SHOP_001,41.0,3,Good
CAR_1511,SHOP_004,71.0,4,Fair
CAR_1511,SHOP_012,75.0,1,Good
CAR_1511,SHOP_002,74.0,3,Good
CAR_1512,SHOP_001,67.0,3,Good
CAR_1512,SHOP_011,69.0,2,Good
CAR_1512,SHOP_007,64.0,2,Good
CAR_1513,SHOP_004,66.0,4,Good
CAR_1513,SHOP_010,69.0,4,Excellent
CAR_1514,SHOP_011,56.0,3,Good
CAR_1515,SHOP_007,47.0,4,Fair
CAR_1515,SHOP_002,53.0,4,Excellent
CAR_1516,SHOP_001,73.0,4,Excellent
CAR_1516,SHOP_007,81.0,3,Good
CAR_1516,SHOP_011,79.0,3,Good
CAR_1517,SHOP_011,78.0,3,Excellent
CAR_1517,SHOP_002,81.0,4,Good
CAR_1517,SHOP_006,77.0,1,Fair
CAR_1518,SHOP_010,78.0,1,Excellent
CAR_1518,SHOP_008,74.0,1,Good
CAR_1518,SHOP_007,79.0,3,Fair
CAR_1519,SHOP_006,45.0,1,Excellent
CAR_1519,SHOP_011,49.0,1,Good
CAR_1519,SHOP_007,47.0,4,Good
CAR_1520,SHOP_011,69.0,2,Good
CAR_1521,SHOP_001,57.0,1,Fair
CAR_1521,SHOP_011,60.0,2,Excellent
CAR_1521,SHOP_007,54.0,2,Excellent
CAR_1522,SHOP_001,88.0,2,Excellent
CAR_1522,SHOP_002,92.0,4,Fair
CAR_1522,SHOP_010,88.0,1,Good
CAR_1523,SHOP_002,92.0,2,Good
CAR_1523,SHOP_010,96.0,3,Fair
CAR_1524,SHOP_001,94.0,4,Good
CAR_1524,SHOP_002,94.0,2,Good
CAR_1524,SHOP_011,96.0,2,Good
CAR_1525,SHOP_006,99.0,2,Fair
CAR_1525,SHOP_011,97.0,3,Excellent
CAR_1525,SHOP_002,101.0,4,Good
CAR_1526,SHOP_012,77.0,4,Excellent
CAR_1526,SHOP_011,79.0,4,Good
CAR_1526,SHOP_004,75.0,4,Excellent
CAR_1527,SHOP_010,88.0,3,Excellent
CAR_1527,SHOP_008,90.0,4,Excellent
CAR_1527,SHOP_004,93.0,3,Good
CAR_1528,SHOP_011,101.0,4,Good
CAR_1528,SHOP_002,92.0,2,Good
CAR_1529,SHOP_004,88.0,2,Good
CAR_1529,SHOP_011,89.0,4,Excellent
CAR_1529,SHOP_012,82.0,2,Good
CAR_1530,SHOP_011,87.0,3,Fair
CAR_1530,SHOP_004,87.0,2,Good
CAR_1530,SHOP_008,88.0,3,Fair
CAR_1531,SHOP_002,84.0,4,Fair
CAR_1532,SHOP_006,54.0,2,Good
CAR_1532,SHOP_008,49.0,3,Good
CAR_1533,SHOP_002,55.0,4,Excellent
CAR_1533,SHOP_004,49.0,2,Good
CAR_1533,SHOP_010,50.0,1,Fair
CAR_1534,SHOP_010,55.0,2,Good
CAR_1534,SHOP_004,52.0,2,Fair
CAR_1534,SHOP_011,58.0,4,Excellent
CAR_1535,SHOP_006,79.0,1,Excellent
CAR_1536,SHOP_010,75.0,3,Excellent
CAR_1536,SHOP_007,84.0,3,Excellent
CAR_1536,SHOP_006,81.0,4,Good
CAR_1537,SHOP_007,51.0,2,Good
CAR_1537,SHOP_011,48.0,4,Good
CAR_1537,SHOP_006,47.0,2,Fair
CAR_1538,SHOP_006,53.0,2,Excellent
CAR_1538,SHOP_007,51.0,1,Good
CAR_1538,SHOP_001,45.0,2,Excellent
CAR_1539,SHOP_007,53.0,1,Good
CAR_1539,SHOP_011,47.0,4,Good
CAR_1540,SHOP_006,91.0,4,Good
CAR_1541,SHOP_007,91.0,2,Excellent
CAR_1541,SHOP_008,89.0,4,Excellent
CAR_1542,SHOP_004,86.0,3,Excellent
CAR_1542,SHOP_002,86.0,2,Excellent
CAR_1542,SHOP_006,91.0,3,Excellent
CAR_1543,SHOP_002,63.0,3,Good
CAR_1544,SHOP_007,59.0,1,Good
CAR_1544,SHOP_006,62.0,1,Good
CAR_1545,SHOP_001,61.0,3,Fair
CAR_1545,SHOP_006,58.0,1,Fair
CAR_1545,SHOP_004,61.0,3,Excellent
CAR_1546,SHOP_004,55.0,3,Good
CAR_1547,SHOP_008,71.0,1,Good
CAR_1547,SHOP_007,65.0,3,Excellent
CAR_1548,SHOP_001,82.0,1,Good
CAR_1549,SHOP_006,38.0,1,Fair
CAR_1550,SHOP_001,34.0,1,Excellent
CAR_1551,SHOP_006,47.0,2,Good
CAR_1552,SHOP_011,47.0,2,Excellent
CAR_1552,SHOP_007,52.0,1,Good
CAR_1553,SHOP_001,48.0,4,Excellent
CAR_1553,SHOP_010,48.0,1,Fair
CAR_1553,SHOP_008,50.0,2,Fair
CAR_1554,SHOP_004,61.0,2,Excellent
CAR_1554,SHOP_007,61.0,3,Good
CAR_1554,SHOP_010,58.0,4,Excellent
CAR_1555,SHOP_007,50.0,1,Good
CAR_1556,SHOP_007,51.0,1,Excellent
CAR_1556,SHOP_006,53.0,2,Excellent
CAR_1557,SHOP_010,59.0,4,Good
CAR_1558,SHOP_007,52.0,3,Good
CAR_1558,SHOP_010,61.0,2,Fair
CAR_1559,SHOP_007,47.0,1,Excellent
CAR_1559,SHOP_002,43.0,2,Fair
CAR_1560,SHOP_010,47.0,3,Good
CAR_1560,SHOP_001,44.0,3,Good
CAR_1560,SHOP_002,48.0,3,Good
CAR_1561,SHOP_006,49.0,3,Excellent
CAR_1561,SHOP_007,41.0,4,Fair
CAR_1561,SHOP_011,43.0,2,Good
CAR_1562,SHOP_004,65.0,2,Excellent
CAR_1562,SHOP_007,66.0,2,Excellent
CAR_1562,SHOP_006,72.0,4,Fair
CAR_1563,SHOP_011,44.0,1,Good
CAR_1564,SHOP_007,46.0,3,Excellent
CAR_1564,SHOP_001,41.0,4,Fair
CAR_1565,SHOP_006,49.0,4,Fair
CAR_1566,SHOP_007,42.0,4,Good
CAR_1567,SHOP_004,56.0,1,Good
CAR_1567,SHOP_011,52.0,3,Excellent
CAR_1567,SHOP_010,60.0,3,Good
CAR_1568,SHOP_002,53.0,1,Good
CAR_1568,SHOP_006,59.0,4,Fair
CAR_1568,SHOP_011,59.0,1,Excellent
CAR_1569,SHOP_001,55.0,3,Fair
CAR_1569,SHOP_008,55.0,3,Good
CAR_1569,SHOP_010,61.0,4,Good
CAR_1570,SHOP_007,39.0,3,Good
CAR_1571,SHOP_011,60.0,3,Good
CAR_1572,SHOP_011,49.0,3,Good
CAR_1572,SHOP_002,48.0,3,Excellent
CAR_1572,SHOP_008,46.0,3,Good
CAR_1573,SHOP_001,48.0,1,Fair
CAR_1574,SHOP_010,45.0,3,Fair
CAR_1575,SHOP_007,61.0,2,Fair
CAR_1575,SHOP_006,54.0,1,Good
CAR_1575,SHOP_011,62.0,3,Excellent
CAR_1576,SHOP_011,51.0,3,Good
CAR_1576,SHOP_006,58.0,2,Good
CAR_1577,SHOP_011,43.0,1,Good
CAR_1577,SHOP_006,43.0,1,Good
CAR_1577,SHOP_010,48.0,4,Good
CAR_1578,SHOP_008,72.0,2,Excellent
CAR_1579,SHOP_008,54.0,3,Excellent
CAR_1579,SHOP_002,51.0,3,Excellent
CAR_1579,SHOP_011,50.0,3,Excellent
CAR_1580,SHOP_011,32.0,1,Excellent
CAR_1581,SHOP_001,42.0,3,Fair
CAR_1582,SHOP_011,58.0,3,Good
CAR_1583,SHOP_011,30.0,3,Good
CAR_1584,SHOP_006,52.0,3,Fair
CAR_1584,SHOP_007,52.0,3,Excellent
CAR_1585,SHOP_001,47.0,3,Good
CAR_1586,SHOP_006,55.0,2,Good
CAR_1586,SHOP_011,60.0,3,Good
CAR_1586,SHOP_002,59.0,1,Good
CAR_1587,SHOP_007,40.0,1,Excellent
CAR_1587,SHOP_001,42.0,2,Fair
CAR_1588,SHOP_004,74.0,1,Fair
CAR_1588,SHOP_006,73.0,4,Good
CAR_1588,SHOP_001,69.0,3,Good
CAR_1589,SHOP_006,42.0,3,Good
CAR_1589,SHOP_007,45.0,1,Good
CAR_1590,SHOP_011,47.0,4,Good
CAR_1590,SHOP_001,41.0,1,Good
CAR_1591,SHOP_011,45.0,2,Fair
CAR_1591,SHOP_001,48.0,2,Good
CAR_1591,SHOP_006,49.0,2,Fair
CAR_1592,SHOP_007,57.0,2,Good
CAR_1592,SHOP_002,59.0,3,Good
CAR_1592,SHOP_008,52.0,4,Fair
CAR_1593,SHOP_001,63.0,4,Good
CAR_1593,SHOP_011,62.0,4,Excellent
CAR_1593,SHOP_007,55.0,4,Good
CAR_1594,SHOP_007,58.0,4,Excellent
CAR_1594,SHOP_008,53.0,1,Fair
CAR_1594,SHOP_001,51.0,2,Excellent
CAR_1595,SHOP_008,47.0,4,Fair
CAR_1596,SHOP_007,49.0,2,Good
CAR_1596,SHOP_006,49.0,3,Excellent
CAR_1597,SHOP_011,27.0,3,Fair
CAR_1597,SHOP_006,36.0,4,Fair
CAR_1597,SHOP_001,30.0,4,Good
CAR_1598,SHOP_007,29.0,1,Good
CAR_1598,SHOP_006,36.0,3,Fair
CAR_1598,SHOP_011,31.0,4,Good
CAR_1599,SHOP_001,34.0,3,Excellent
CAR_1599,SHOP_007,29.0,4,Good
CAR_1599,SHOP_006,27.0,4,Good
CAR_1600,SHOP_004,48.0,2,Good
CAR_1600,SHOP_006,44.0,2,Fair
CAR_1601,SHOP_004,78.0,3,Excellent
CAR_1601,SHOP_005,78.0,2,Excellent
CAR_1601,SHOP_010,78.0,4,Fair
CAR_1602,SHOP_007,86.0,3,Good
CAR_1603,SHOP_011,46.0,2,Good
CAR_1603,SHOP_006,39.0,2,Good
CAR_1603,SHOP_001,38.0,1,Good
CAR_1604,SHOP_011,22.0,1,Good
CAR_1605,SHOP_001,41.0,4,Fair
CAR_1606,SHOP_006,41.0,4,Good
CAR_1606,SHOP_007,49.0,1,Fair
CAR_1606,SHOP_001,49.0,4,Good
CAR_1607,SHOP_006,75.0,3,Excellent
CAR_1608,SHOP_011,74.0,2,Excellent
CAR_1608,SHOP_007,70.0,3,Good
CAR_1609,SHOP_001,73.0,1,Good
CAR_1609,SHOP_002,75.0,1,Fair
CAR_1610,SHOP_008,53.0,3,Good
CAR_1611,SHOP_011,29.0,1,Excellent
CAR_1611,SHOP_007,24.0,4,Good
CAR_1611,SHOP_006,29.0,3,Fair
CAR_1612,SHOP_011,27.0,2,Fair
CAR_1613,SHOP_007,23.0,1,Good
CAR_1613,SHOP_011,22.0,1,Fair
CAR_1614,SHOP_007,34.0,2,Excellent
CAR_1614,SHOP_006,32.0,3,Fair
CAR_1614,SHOP_011,34.0,2,Good
CAR_1615,SHOP_006,45.0,2,Good
CAR_1615,SHOP_011,48.0,3,Fair
CAR_1616,SHOP_006,48.0,4,Good
CAR_1616,SHOP_011,45.0,3,Excellent
CAR_1617,SHOP_001,41.0,3,Fair
CAR_1618,SHOP_007,20.0,4,Excellent
CAR_1618,SHOP_006,19.0,3,Excellent
CAR_1619,SHOP_001,29.0,2,Fair
CAR_1619,SHOP_011,30.0,4,Fair
CAR_1620,SHOP_007,52.0,3,Good
CAR_1620,SHOP_006,55.0,4,Excellent
CAR_1620,SHOP_001,56.0,3,Good
CAR_1621,SHOP_011,38.0,4,Fair
CAR_1621,SHOP_007,39.0,3,Excellent
CAR_1621,SHOP_001,38.0,2,Good
CAR_1622,SHOP_007,50.0,3,Fair
CAR_1622,SHOP_004,46.0,2,Good
CAR_1622,SHOP_011,50.0,1,Good
CAR_1623,SHOP_001,46.0,1,Excellent
CAR_1624,SHOP_006,41.0,3,Good
CAR_1624,SHOP_001,48.0,1,Excellent
CAR_1625,SHOP_001,42.0,2,Good
CAR_1625,SHOP_011,48.0,4,Good
CAR_1625,SHOP_007,43.0,2,Good
CAR_1626,SHOP_004,55.0,2,Excellent
CAR_1626,SHOP_007,52.0,1,Excellent
CAR_1627,SHOP_001,21.0,4,Excellent
CAR_1627,SHOP_006,19.0,3,Excellent
CAR_1627,SHOP_011,19.0,2,Excellent
CAR_1628,SHOP_007,40.0,4,Fair
CAR_1628,SHOP_006,34.0,3,Excellent
CAR_1629,SHOP_001,34.0,4,Excellent
CAR_1630,SHOP_007,40.0,2,Excellent
CAR_1631,SHOP_001,49.0,4,Good
CAR_1631,SHOP_007,51.0,3,Good
CAR_1631,SHOP_006,47.0,1,Good
CAR_1632,SHOP_007,52.0,1,Good
CAR_1632,SHOP_006,57.0,4,Fair
CAR_1633,SHOP_004,46.0,2,Fair
CAR_1633,SHOP_007,47.0,4,Good
CAR_1634,SHOP_001,46.0,2,Fair
CAR_1634,SHOP_007,41.0,4,Fair
CAR_1634,SHOP_006,51.0,1,Fair
CAR_1635,SHOP_006,47.0,1,Fair
CAR_1636,SHOP_006,45.0,4,Excellent
CAR_1637,SHOP_001,49.0,2,Excellent
CAR_1637,SHOP_007,47.0,2,Good
CAR_1637,SHOP_011,55.0,4,Good
CAR_1638,SHOP_001,47.0,4,Good
CAR_1639,SHOP_001,54.0,3,Fair
CAR_1640,SHOP_001,60.0,2,Excellent
CAR_1640,SHOP_007,56.0,4,Excellent
CAR_1641,SHOP_010,51.0,4,Fair
CAR_1641,SHOP_007,47.0,2,Good
CAR_1642,SHOP_001,61.0,1,Excellent
CAR_1642,SHOP_010,58.0,1,Fair
CAR_1643,SHOP_006,65.0,2,Excellent
CAR_1644,SHOP_001,79.0,1,Excellent
CAR_1645,SHOP_010,82.0,4,Good
CAR_1645,SHOP_011,85.0,4,Fair
CAR_1646,SHOP_011,80.0,4,Good
CAR_1647,SHOP_011,49.0,3,Good
CAR_1647,SHOP_008,46.0,3,Good
CAR_1647,SHOP_010,41.0,2,Good
CAR_1648,SHOP_001,56.0,4,Fair
CAR_1648,SHOP_004,52.0,3,Good
CAR_1648,SHOP_007,51.0,4,Excellent
CAR_1649,SHOP_004,52.0,2,Fair
CAR_1649,SHOP_007,48.0,1,Good
CAR_1650,SHOP_011,47.0,1,Fair
CAR_1650,SHOP_006,48.0,1,Fair
CAR_1650,SHOP_007,51.0,1,Good
CAR_1651,SHOP_007,46.0,2,Good
CAR_1651,SHOP_008,47.0,2,Good
CAR_1651,SHOP_002,44.0,4,Good
CAR_1652,SHOP_007,55.0,4,Good
CAR_1652,SHOP_001,55.0,2,Excellent
CAR_1653,SHOP_007,42.0,2,Good
CAR_1653,SHOP_011,42.0,1,Good
CAR_1653,SHOP_001,48.0,4,Good
CAR_1654,SHOP_008,49.0,3,Fair
CAR_1654,SHOP_010,44.0,1,Good
CAR_1654,SHOP_001,51.0,1,Good
CAR_1655,SHOP_011,43.0,1,Good
CAR_1656,SHOP_004,50.0,1,Good
CAR_1657,SHOP_004,63.0,4,Fair
CAR_1657,SHOP_010,58.0,1,Good
CAR_1657,SHOP_008,61.0,4,Fair
CAR_1658,SHOP_007,35.0,3,Good
CAR_1658,SHOP_006,35.0,2,Good
CAR_1658,SHOP_001,39.0,3,Good
CAR_1659,SHOP_001,36.0,4,Good
CAR_1659,SHOP_007,37.0,4,Good
CAR_1660,SHOP_007,30.0,3,Fair
CAR_1661,SHOP_006,48.0,4,Good
CAR_1661,SHOP_004,51.0,2,Fair
CAR_1661,SHOP_010,49.0,1,Good
CAR_1662,SHOP_007,31.0,2,Excellent
CAR_1662,SHOP_011,33.0,3,Excellent
CAR_1663,SHOP_007,32.0,1,Good
CAR_1663,SHOP_001,23.0,3,Fair
CAR_1664,SHOP_001,23.0,3,Good
CAR_1664,SHOP_007,29.0,1,Fair
CAR_1665,SHOP_011,29.0,4,Good
CAR_1665,SHOP_006,28.0,1,Excellent
